ID,GSM663026,GSM663027,GSM663028,GSM663029,GSM663030,GSM663031,GSM663032,GSM663033,GSM663034,GSM663035,GSM663036,GSM663037,GSM663038,GSM663039,GSM663040,GSM663041,GSM663042,GSM663043,GSM663044,GSM663045
Group,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,ALS,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT,CONT
ILMN_18236,1542.705,1484.516,1896.254,1915.222,1449.971,1528.093,1489.469,1671.113,1590.162,1359.969,1582.124,1460.909,1322.054,1441.608,1232.826,1399.459,1306.577,1590.382,1553.356,1269.614
ILMN_1824,234.246,257.745,200.513,160.804,297.741,419.343,223.089,201.164,373.056,370.626,296.647,382.215,389.532,482.151,261.322,291.997,384.986,203.311,289.833,457.886
ILMN_18242,52.331,44.493,50.718,58.947,23.319,43.784,53.809,67.881,64.457,36.588,55.722,41.918,51.219,41.386,43.806,27.179,47.583,32.876,41.351,45.031
ILMN_18243,3381.916,3459.997,3021.058,3523.228,3704.711,4214.538,3885.204,3797.635,3252.052,3514.382,3352.912,3053.083,3474.529,3351.952,3027.945,2774.597,3740.06,3511.584,3267.993,2706.992
ILMN_18245,169.537,115.301,157.428,155.715,161.126,114.692,186.24,121.259,202.156,127.17,132.711,185.937,157.524,144.47,103.475,111.715,160.871,93.204,151.841,105.484
ILMN_18246,315.398,173.552,167.723,93.305,214.963,77.557,89.657,80.085,70.544,50.202,171.055,345.869,145.821,162.709,320.514,251.055,73.687,119.88,192.023,92.607
ILMN_18247,1317.694,1293.207,1325.897,1312.672,1729.838,1360.624,1531.581,1355.922,1607.133,1662.736,1527.474,1626.435,1651.876,1521.474,1376.474,1294.538,1164.595,1680.635,1798.217,1663.397
ILMN_18248,145.051,137.265,102.885,92.143,151.127,101.543,143.14,126.887,113.467,104.862,96.405,103.781,125.058,136.866,118.77,129.238,92.639,95.067,101.226,87.399
ILMN_18249,36.181,38.931,30.139,59.828,48.834,47.497,45.128,56.447,45.025,55.259,40.602,55.649,55.585,70.825,60.368,44.572,53.133,49.183,48.961,47.978
ILMN_1825,66.253,66.718,80.239,98.062,28.418,32.721,94.388,92.566,68.078,41.805,47.784,49.511,47.316,76.188,76.426,103.473,47.576,50.145,54.822,50.634
ILMN_18250,5.137,11.33,12.873,13.115,11.427,21.848,6.495,9.588,-7.079,13.291,7.678,2.774,2.077,4.317,10.577,13.747,-0.797,7.715,10.376,5.434
ILMN_18251,4.003,14.176,18.994,6.762,11.692,17.41,10.016,6.888,18.021,13.238,-3.206,11.641,7.09,2.482,9.6,9.335,10.49,23.324,16.591,3.405
ILMN_18253,675.641,705.177,1009.565,981.406,1033.993,629.842,711.515,696.104,913.899,1186.039,1335.119,1161.479,1392.801,772.891,575.916,560.844,819.789,1600.42,1318.298,1356.383
ILMN_18255,59.582,63.774,11.857,76.637,15.121,15.735,36.822,23.706,18.838,17.038,52.299,4.78,24.842,14.059,13.187,32.242,6.078,18.167,21.358,14.926
ILMN_18256,311.083,355.917,759.291,768.627,457.227,444.756,450.773,515.531,392.622,422.17,394.754,450.884,567.656,526.001,410.669,445.413,520.047,739.845,409.721,444.439
ILMN_18257,62.931,90.045,60.363,45.512,78.099,44.135,73.026,88.891,73.233,92.562,67.744,60.342,41.148,61.281,79.56,80.812,91.494,47.041,66.55,35.336
ILMN_18258,1745.581,1773.194,1788.443,1987.167,1730.806,1859.4,1845.294,1710.998,1789.962,1728.353,1946.082,1790.089,1929.492,1855.164,1487.625,1592.245,1600.673,1657.098,1628.284,1934.774
ILMN_18259,126.994,118.326,135.864,186.272,122.241,183.562,180.554,193.915,117.298,172.152,144.23,118.645,161.626,158.447,145.82,190.414,181.681,183.447,153.228,144.88
ILMN_1826,25.189,34.346,23.347,22.284,12.709,35.637,31.403,16.21,31.593,9.967,42.349,33.619,25.618,24.974,47.92,25.642,37.312,19.929,23.208,12.233
ILMN_18261,15.226,14.156,11.391,20.646,24.542,13.597,0.972,22.925,26.643,15.248,-0.759,18.372,14.101,28.455,17.76,16.27,14.358,16.226,16.293,28.579
ILMN_18262,219.978,219.991,358.826,34.1,79.283,220.217,123.591,157.39,164.053,136.393,260.651,101.74,233.185,240.871,255.575,252.924,102.801,338.466,38.517,254.615
ILMN_18263,4292.282,3954.95,4396.088,5291.564,4937.256,4051.03,4531.167,4506.891,3838.716,3992.415,3916.053,4318.952,3215.202,3388.371,3700.435,3603.348,4071.592,3436.646,4603.223,4277.737
ILMN_18264,118.597,119.56,67.885,61.048,50.578,50.242,45.478,56.767,50.477,31.6,46.979,65.707,64.64,44.601,90.122,90.326,37.413,57.155,38.54,41.451
ILMN_18265,164.522,226.395,50.732,42.197,47.57,47.635,29.593,29.05,71.088,57.915,74.594,88.439,67.862,59.744,206.927,179.731,92.672,59.592,42.64,74.955
ILMN_18266,80.74,96.008,70.108,96.357,111.043,102.994,78.615,110.053,138.027,116.398,105.275,88.897,77.333,97.436,49.885,78.15,66.531,66.146,96.097,67.205
ILMN_18267,199.527,199.706,151.19,230.986,890.813,1440.389,622.19,620.069,629.791,666.704,936.416,833.327,445.715,640.834,310.737,312.564,492.067,408.251,437.56,710.3
ILMN_18268,23.706,40.577,29.484,37.717,38.964,43.347,32.862,31.452,37.044,45.577,52.717,42.03,51.155,35.015,33.369,37.426,55.135,44.007,32.284,34.417
ILMN_18269,48.635,33.811,79.923,52.676,32.721,12.419,21.251,43.798,50.56,90.383,33.908,20.039,33.885,32.867,29.914,64.763,61.468,61.059,57.716,22.705
ILMN_18270,725.805,547.604,259.353,217.044,231.867,261.812,114.888,91.483,304.391,275.408,162.085,501.352,309.426,312.102,533.582,530.08,298.195,136.55,230.963,369.777
ILMN_18271,271.176,197.757,308.216,323.83,471.006,267.544,218.148,200.753,284.412,280.406,278.553,405.903,322.481,219.212,246.116,249.717,211.996,345.667,252.521,335.354
ILMN_18272,26.905,28.872,21.879,19.342,20.745,40.864,27.587,21.568,23.072,18.131,17.218,17.886,21.412,29.87,24.234,37.693,41.379,13.76,26.852,56.307
ILMN_18273,303.815,346.678,301.251,367.209,309.837,348.129,468.663,396.551,394.013,467.757,298.881,275.977,310.522,378.6,392.266,436.533,365.218,331.346,213.204,242.236
ILMN_18274,59.328,55.957,47.536,52.726,47.693,48.84,90.344,86.643,67.232,58.03,53.79,65.393,55.851,62.332,84.311,65.775,55.769,55.767,80.278,60.411
ILMN_18275,23.728,37.945,24.407,44.786,56.579,37.789,25.269,46.906,24.583,51.227,32.343,22.715,33.241,47.87,36.749,37.072,39.039,26.978,29.534,42.683
ILMN_18276,39.269,55.587,37.888,37.535,55.72,45.93,53.966,28.611,50.857,46.914,35.363,49.712,33.724,58.472,29.064,39.307,24.774,18.997,43.832,59.974
ILMN_18277,982.124,1034.207,986.623,1070.352,874.762,911.192,1121.229,1007.21,670.409,656.43,734.188,701.047,801.666,861.018,896.978,862.199,1014.818,888.777,788.425,665.124
ILMN_18278,7.995,13.017,4.482,32.417,23.985,17.179,13.273,28.862,12.897,12.484,9.307,19.851,0.594,13.527,7.024,12.971,4.17,3.379,20.593,23.874
ILMN_18279,58.833,60.93,72.264,66.567,66.126,66.651,55.999,67.281,79.984,69.235,112.564,56.979,48.916,71.758,65.827,58.832,73.025,43.407,102.995,118.047
ILMN_18281,12.632,16.458,25.238,9.577,25.376,28.486,30.28,17.676,13.063,47.883,16.629,36.064,27.288,15.76,23.425,18.091,25.752,34.224,35.359,22.247
ILMN_18282,886.42,731.42,1586.609,844.065,1520.549,492.498,2080.415,2073.72,736.466,653.751,464.719,1003.993,919.782,778.781,968.594,903.943,770.292,734.413,505.992,1126.604
ILMN_18284,17.711,21.116,36.81,37.96,28.938,49.527,53.65,52.363,43.982,25.321,50.616,45.238,50.708,69.299,55.866,52.608,99.102,60.172,69.252,87.584
ILMN_18286,504.234,513.461,649.829,599.218,805.523,787.856,621.377,668.478,583.705,573.63,610.995,631.432,603.944,642.13,752.148,801.527,713.47,621.417,607.636,943.697
ILMN_18287,1935.525,1923.595,265.344,69.196,35.176,334.5,54.43,39.355,424.131,494.984,189.204,670.861,262.246,310.444,1280.813,1274.315,279.18,163.87,54.772,363.942
ILMN_18288,18.272,38.409,19.295,88.572,79.796,21.961,36.026,25.299,63.153,44.898,34.114,25.154,13.632,19.888,4.55,11.429,8.812,3.965,26.859,36.408
ILMN_18289,9.264,27.408,19.398,18.14,10.667,22.078,35.97,23.88,2.498,19.238,22.687,21.935,32.454,14.964,28.09,39.844,12.533,29.326,23.406,7.894
ILMN_1829,82.646,71.674,58.384,91.342,69.045,108.266,84.172,101.43,88.702,87.012,129.171,113.114,57.905,67.29,102.471,89.438,65.89,100.683,89.642,114.694
ILMN_18290,3.626,11.231,-2.305,12.108,4.574,0.807,19.009,6.692,0.347,-1.985,15.648,6.863,-1.235,8.043,1.423,9.023,-0.47,2.968,9.394,-0.724
ILMN_18292,488.454,542.644,403.844,308.819,286.116,351.155,364.279,336.689,378.477,363.706,405.034,318.654,384.36,396.085,536.524,590.322,375.17,536.533,412.48,444.984
ILMN_18293,10.071,21.26,24.262,5.41,10.703,21.389,26.581,8.385,34.724,9.758,12.534,17.501,12.311,10.707,8.792,5.765,7.364,11.115,11.242,5.715
ILMN_18294,65.155,55.281,73.424,33.596,45.015,37.848,40.947,21.442,19.819,39.613,33.775,56.749,49.237,37.623,52.077,49.068,32.708,31.458,52.694,22.46
ILMN_18296,21.318,14.838,10.151,19.26,13.591,16.278,32.57,10.376,12.554,19.603,21.45,10.615,13.712,17.509,15.399,16.014,10.546,23.396,21.756,16.334
ILMN_18297,1107.797,1084.559,2189.785,930.978,1460.371,1194.023,697.11,754.352,828.186,849.126,853.668,1769.575,997.417,1196.679,1507.987,1406.134,1186.431,1312.463,987.295,1248.129
ILMN_18298,446.435,491.888,435.866,582.218,409.079,560.684,281.58,253.88,434.022,421.404,680.57,420.93,432.448,430.806,435.277,437.309,411.109,399.137,373.908,708.353
ILMN_18299,70.713,85.461,47.723,95.919,97.253,109.626,125.127,142.398,76.85,67.522,70.504,74.348,92.501,68.129,95.212,102.129,95.716,74.701,100.428,70.754
ILMN_18301,1028.38,978.538,1173.652,1512.509,951.756,1390.517,1514.968,1459.463,1058.656,1019.87,1324.515,1211.506,1481.77,1295.637,1310.653,1261.328,1559.599,1311.157,1404.953,1366.249
ILMN_18302,374.033,385.689,363.219,376.163,259.967,355.106,362.66,292.849,271.558,315.669,392.977,55.598,50.407,312.351,331.837,347.511,372.191,273.585,56.437,312.758
ILMN_18303,33.159,30.011,30.718,22.945,63.886,24.257,28.782,24.003,56.282,28.054,38.039,29.686,26.184,26.925,29.636,27.665,14.668,27.313,34.444,42.466
ILMN_18304,49.969,39.677,49.147,28.773,72.2,39.597,82.16,53.792,51.926,81.149,115.662,269.458,54.113,123.345,55.625,49.069,75.394,128.675,72.287,228.588
ILMN_18305,127.479,139.021,163.774,173.114,140.315,178.301,145.389,154.313,178.592,193.46,137.963,107.113,144.358,169.17,115.777,112.785,112.224,184.943,120.209,112.158
ILMN_18306,21.564,14.806,16.284,15.728,19.599,13.599,20.259,17.805,17.265,17.919,29.645,9.841,7.522,13.701,20.464,17.061,32.637,10.58,6.423,19.418
ILMN_18307,13.86,-1.638,0.872,10.406,14.71,12.238,5.365,5.61,8.578,8.881,8.735,12.372,20.456,7.002,13.389,11.217,16.83,5.409,-1.494,21.642
ILMN_18308,28.746,36.002,36.159,45.643,516.028,25.469,33.185,34.459,48.476,38.528,30.014,40.525,37.327,39.127,39.719,46.824,29.136,23.435,35.99,45.619
ILMN_18309,2.426,10.11,8.265,-1.127,11.007,8.565,11.914,1.654,4.403,6.962,10.932,7.816,-2.142,11.965,2.221,5.903,3.967,15.358,9.558,15.115
ILMN_1831,51.854,43.364,49.371,53.298,49.463,72.161,71.422,48.194,59.937,49.403,31.921,39.135,43.485,56.568,53.072,68.344,63.32,36.208,47.554,75.736
ILMN_18310,4.825,9.663,6.22,15.849,3.039,14.055,3.891,6.155,0.839,28.365,14.33,13.104,5.504,4.597,9.707,-0.798,0.61,16.813,8.876,17.642
ILMN_18312,836.398,834.514,501.604,395.091,385.179,505.343,483.17,412.313,600.272,540.216,385.52,560.074,448.391,510.085,690.399,716.967,623.82,355.271,329.362,448.182
ILMN_18313,288.224,321.694,385.176,493.206,262.804,618.732,729.75,728.865,456.021,438.591,312.975,302.496,462.075,466.54,490.14,458.902,607.06,378.288,394.249,274.659
ILMN_18314,5.528,11.499,5.079,21.959,4.899,18.519,23.779,32.007,10.244,10.129,2.132,15.763,2.572,7.985,1.068,13.262,15.74,14.867,4.021,15.941
ILMN_18316,1271.267,1528.36,1452.212,1530.503,1696.651,1608.458,1795.456,1742.012,1680.876,1839.485,1537.217,1455.278,1437.971,1675.283,1409.672,1492.771,1603.233,1376.829,1540.875,2055.893
ILMN_18317,217.046,255.122,183.533,250.614,447.215,281.353,343.176,283.992,395.197,347.842,687.667,261.667,540.499,475.195,120.74,158.019,207.693,416.905,809.841,569.527
ILMN_18318,23.511,20.873,28.741,28.288,33.457,37.778,27.022,39.073,39.059,35.128,12.303,36.721,22.297,34.486,34.23,19.177,25.135,32.292,27.898,39.928
ILMN_18320,348.911,306.494,400.52,401.772,352.029,324.221,295.911,294.012,305.423,309.104,272.282,288.66,299.29,278.467,273.396,263.167,289.535,309.711,257.922,284.627
ILMN_18321,9.811,0.156,19.063,9.398,11.201,18.61,15.756,14.012,13.569,9.636,3.746,6.35,23.763,14.339,5.322,24.219,26.766,1.707,6.326,39.63
ILMN_18322,18.535,9.019,-0.349,24.87,15.804,1.039,8.73,30.907,12.391,13.529,7.548,21.401,3.338,24.498,18.219,10.776,9.518,9.272,0.873,8.085
ILMN_18323,1013.062,1163.117,806.601,732.329,588.238,599.055,688.263,664.031,684.111,655.007,712.633,635.289,731.28,696.498,760.551,790.461,569.928,705.131,687.726,417.674
ILMN_18324,260.19,256.19,231.001,318.979,177.59,199.76,245.657,189.856,138.602,166.769,248.747,166.604,221.535,172.525,209.601,170.386,134.081,242.238,294.145,180.527
ILMN_18326,3.857,0.077,12.404,8.814,16.778,5.942,6.84,-1.101,9.147,-1.317,9.871,3.101,-2.475,5.682,7.258,7.69,4.334,3.583,10.934,-0.494
ILMN_18327,1011.255,518.993,973.003,955.184,929.987,395.334,462.002,420.476,432.133,401.311,776.756,727.957,804.881,410.827,438.185,516.148,391.066,455.817,658.895,444.742
ILMN_18328,291.949,326.187,291.763,284.117,249.09,280.346,279.807,239.972,284.227,292.732,281.243,246.459,237.056,292.933,308.469,357.695,292.784,317.099,200.28,282.537
ILMN_1833,135.306,142.18,189.638,90.218,113.761,159.04,151.454,141.903,74.458,95.752,186.679,172.742,123.941,103.588,180.694,191.26,108.325,257.055,130.553,155.181
ILMN_18330,56.799,56.5,42.727,65.174,109.342,87.536,151.376,137.847,139.861,160.19,142.506,113.133,140.583,139.715,99.662,94.107,165.961,98.15,109.279,120.771
ILMN_18331,23.403,39.089,13.183,44.327,20.494,14.027,19.233,24.524,9.846,44.556,33.044,8.228,27.591,21.496,6.557,24.516,35.755,24.486,24.071,12.858
ILMN_18332,84.854,93.797,81.239,75.755,86.696,103.558,90.395,44.208,70.09,72.486,73.702,62.629,68.071,94.782,75.442,82.89,109.972,78.452,76.635,69.893
ILMN_18334,565.902,683.516,537.06,574.806,488.004,919.498,806.771,918.636,798.628,755.457,686.615,686.983,805.359,1086.902,1331.386,1327.416,1432.572,571.595,708.189,625.56
ILMN_18335,44.436,48.421,47.145,25.64,36.469,37.304,51.482,43.64,41.507,36.662,54.066,45.242,57.889,70.938,53.189,53.24,31.051,29.202,59.543,51.315
ILMN_18336,80.081,83.624,181.352,94.476,69.967,108.752,100.135,90.578,15.392,40.106,149.758,101.677,131.342,62.474,99.418,124.488,130.531,202.678,55.42,120.695
ILMN_18337,15.043,8.558,5.822,25.212,13.378,11.871,7.513,11.274,19.207,14.573,9.564,15.612,3.432,11.959,5.905,4.612,24.238,14.147,8.445,18.052
ILMN_18338,14.371,7.854,4.33,15.698,16.004,18.364,19.126,6.194,0.067,0.872,14.347,4.443,15.536,22.601,16.981,8.366,14.238,2.486,10.866,22.535
ILMN_18339,1585.565,1481.296,860.315,1818.39,2475.685,1924.764,1873.219,1808.783,1333.129,1379.734,1228.185,1134.64,1925.666,1047.412,1261.17,1247.163,1181.156,809.43,1372.49,1332.75
ILMN_1834,14.593,17.013,7.236,17.363,10.07,16.94,17.656,6.023,12.625,16.91,19.306,22.739,38.367,16.348,14.663,-0.15,4.803,18.37,11.168,24.43
ILMN_18340,26.751,24.34,17.087,61.664,24.912,29.284,8.637,36.902,43.33,32.247,19.254,16.471,20.976,32.652,20.049,21.793,25.307,24.61,20.216,27.87
ILMN_18343,740.418,790.572,611.405,903.617,1370.373,989.442,1055.692,1034.66,2026.005,1723.879,989.452,1002.037,811.114,1087.927,541.213,544.21,665.461,745.64,801.354,1068.03
ILMN_18346,20.077,12.67,13.226,19.712,20.219,14.083,7.517,7.885,20.303,12.256,12.81,18.092,20.15,15.389,13.305,39.874,18.867,8.532,13.57,26.969
ILMN_18348,681.39,777.191,1999.487,648.052,841.929,689.15,1045.984,1035.7,990.095,1044.196,841.114,1074.551,788.164,964.463,682.914,650.634,993.284,1062.242,951.523,947.517
ILMN_18355,86.794,93.815,70.732,158.72,136.799,149.901,127.82,163.094,91.274,145.197,129.581,96.792,149.242,132.991,54.065,102.601,112.133,91.702,132.195,166.023
ILMN_18359,112.78,145.99,164.235,113.11,182.756,227.508,212.375,204.604,276.834,319.426,246.882,168.792,274.464,289.255,176.992,170.79,211.998,192.187,164.186,279.668
ILMN_18362,37.359,39.338,61.801,45.735,75.842,104.062,91.47,56.225,66.94,79.294,38.284,66.631,52.383,89.31,52.315,60.68,47.155,54.788,45.293,116.81
ILMN_18364,228.523,260.951,158.325,255.828,86.637,210.934,171.914,171.526,253.605,184.819,256.804,206.33,155.097,189.927,164.544,161.809,182.248,137.959,178.843,133.311
ILMN_18365,18.897,15.151,27.09,23.888,13.547,10.875,15.137,24.371,23.066,20.5,35.99,18.381,14.066,24.713,39.632,20.358,41.423,35.31,27.162,51.24
ILMN_18366,8.942,7.433,10.01,12.62,31.553,5.998,13.266,12.789,12.37,6.603,26.626,7.317,-0.463,20.879,16.062,6.509,12.437,12.273,10.655,18.603
ILMN_18367,1384.385,1282.394,1053.74,1801.253,756.961,624.279,1022.83,1169.552,433.413,493.783,837.841,650.001,854.285,490.023,763.38,761.961,475.413,592.739,895.314,752.008
ILMN_18369,138.224,155.186,130.436,165.078,218.356,178.84,181.741,231.217,121.479,140.615,192.086,136.004,148.268,185.486,243.886,233.838,202.652,105.311,150.277,152.56
ILMN_1837,5862.051,5525.745,5042.579,5950.831,5131.976,5168.203,6209.068,5464.363,5614.163,5605.952,4759.797,5015.28,5164.199,4832.222,7273.146,6600.122,5870.538,4143.742,4714.304,4502.17
ILMN_18374,19.574,21.268,27.318,18.925,22.885,23.207,21.73,26.65,43.94,16.208,31.19,37.269,13.42,23.648,17.069,16.866,27.508,24.43,15.621,38.048
ILMN_18377,11.931,9.612,6.573,-0.727,10.693,8.878,-0.909,2.772,7.174,8.885,12.469,6.905,12.956,11,8.775,13.6,-4.85,5.329,9.668,-2.176
ILMN_18378,202.344,195.99,152.198,115.666,68.783,96.212,140.236,168.6,141.476,140.869,83.316,122.051,81.209,101.452,185.17,186.642,114.794,93.39,90.128,81.061
ILMN_18379,13.384,32.208,19.972,16.778,24.017,12.053,24.53,27.283,21.172,54.715,17.11,29.255,12.996,34.195,26.056,8.448,37.978,13.52,26,30.126
ILMN_18380,-5.103,8.496,9.149,-3.232,-4.304,-1.019,-3.252,-2.745,2.739,-2.797,-5.219,4.047,-1.179,-1.108,6.243,4.572,4.411,1.59,-4.885,6.335
ILMN_18381,22.837,30.316,17.943,31.425,41.816,56.14,20.258,5.196,14.906,6.671,12.199,14.066,23.723,30.909,21.15,34.982,42.829,28.826,11.711,58.195
ILMN_18382,161.718,161.72,217.771,151.436,158.874,162.106,215.167,177.931,162.421,132.446,278.693,186.891,183.345,207.654,192.385,172.286,176.948,210.733,215.2,336.558
ILMN_18383,4.44,10.137,10.527,6.082,-2.396,1.732,16.838,10.957,16.853,14.077,-1.092,7.138,7.637,6.76,15.757,20.49,2.984,24.55,7.28,15.93
ILMN_18384,657.311,504.543,1038.928,619.612,1004.882,580.512,605.434,452.349,672.023,763.037,754.078,972.502,689.802,809.084,787.015,679.045,586.597,624.934,788.789,778.193
ILMN_18385,1072.628,1132.587,726.161,364.554,439.003,476.876,384.226,411.478,617.68,605.584,343.958,697.246,485.701,689.299,1405.893,1318.15,736.388,328.618,481.543,343.212
ILMN_18387,416.409,325.489,344.948,344.411,434.775,429.398,408.936,380.432,325.917,354.391,231.245,306.598,245.764,374.586,328.155,398.129,421.703,141.086,276.345,136.494
ILMN_1839,35.769,52.638,10.252,37.851,22.471,30.133,21.036,21.863,13.693,14.9,14.78,15.884,42.877,25.034,59.045,38.773,83.181,66.159,21.608,47.476
ILMN_18390,28.895,8.191,27.662,23.945,14.225,24.371,28.119,22.565,34.258,9.432,10.493,10.734,5.825,19.182,23.801,19.481,15.463,-0.833,22.019,32.922
ILMN_18391,216.179,229.948,294.188,298.68,382.271,402.047,307.681,332.993,444.872,525.984,435.878,328.488,488.767,383.266,316.279,264.315,447.669,266.963,227.631,515.419
ILMN_18393,203.317,232.751,142.542,166.114,112.034,166.876,120.356,149.581,242.71,143.428,190.531,141.434,137.779,184.241,217.859,195.548,181.339,155.551,104.655,79.68
ILMN_18394,19.26,19.865,19.433,14.351,33.811,28.46,23.277,52.712,27.367,15.868,42.11,20.381,29.731,27.474,25.643,12.884,31.009,15.796,19.045,31.025
ILMN_18395,1444.322,1357.619,1025.516,858.716,670.76,695.838,862.098,837.892,603.868,660.523,586.24,719.476,713.584,667.067,1293.348,1375.222,810.037,727.427,724.287,566.771
ILMN_18396,8.175,11.397,23.797,25.367,13.125,9.756,14.522,33.189,11.637,9.365,13.255,11.875,13.901,11.115,23.432,15.079,10.301,13.286,19.234,8.912
ILMN_18397,129.039,134.256,163.889,184.509,219.408,155.467,153.288,140.711,219.887,247.786,202.473,172.665,214.787,168.266,132.06,133.277,222.995,140.307,163.284,167.423
ILMN_18399,350.086,370.889,908.566,491.627,958.269,281.808,609.282,596.943,866.356,770.964,975.497,697.781,958.092,741.313,525.11,569.432,483.579,850.768,1724.687,1650.891
ILMN_1840,27.932,33.074,14.377,23.856,20.119,16.051,17.773,15.737,15.425,24.036,17.014,16.05,20.514,12.251,18.933,13.409,17.001,20.825,13.77,20.87
ILMN_18400,38.739,38.047,32.22,83.286,17.514,25.252,25.873,27.032,28.618,37.781,26.554,34.657,29.621,29.385,19.268,26.401,38.179,14.696,42.529,28.086
ILMN_18402,2742.316,2778.9,1957.477,2121.579,2145.454,1914.234,2201.355,2083.55,2460.126,2387.35,2047.763,2566.833,2050.853,2030.852,2273.417,2304.403,1828.203,2024.557,2303.966,2411.603
ILMN_18406,49.434,48.658,152.327,36.792,99.618,69.013,62.102,51.394,113.79,107.917,149.349,126.924,85.341,97.951,127.02,118.984,65.001,220.057,305.722,114.428
ILMN_18407,23.596,36.526,35.621,6.584,39.06,51.026,58.849,48.221,39.965,58.694,23.959,35.422,14.327,45.857,50.339,41.055,63.719,33.998,22.652,42.142
ILMN_18408,18.284,32.764,24.231,25.812,38.4,31.024,42.299,40.146,54.281,14.456,59.953,24.457,29.75,17.462,34.408,10.971,22.646,35.027,12.212,42.532
